out.cit-HepTh_5k24May17-0614, 1.31110720538, 0.0996488107503
out.cit-HepTh_5k24May17-0614, 1.40537906583, 0.102192153684
out.cit-HepTh_5k24May17-0614, 1.50324251326, 0.100974419087
out.cit-HepTh_5k24May17-0614, 1.37168678037, 0.100173949938
out.cit-HepTh_5k24May17-0614, 1.16168150325, 0.0928342365467
out.cit-HepTh_5k24May17-0614, 1.26773858432, 0.0978826205321
out.cit-HepTh_5k24May17-0614, 1.48401529164, 0.0904990127245
out.cit-HepTh_5k24May17-0614, 1.40761940831, 0.0889759585616
out.cit-HepTh_5k24May17-0614, 1.41302063922, 0.0990970854396
out.cit-HepTh_5k24May17-0614, 1.23832683209, 0.0986582809898
out.cit-HepTh_5k24May17-0614, 1.64189690771, 0.100835423236
out.cit-HepTh_5k24May17-0614, 1.46637064311, 0.0956528166866
out.cit-HepTh_5k24May17-0614, 1.67109039965, 0.102794490381
out.cit-HepTh_5k24May17-0614, 1.38011558835, 0.0910124292174
out.cit-HepTh_5k24May17-0614, 1.44548424329, 0.091448664761
out.cit-HepTh_5k24May17-0614, 1.45518590655, 0.084714328502
out.cit-HepTh_5k24May17-0614, 1.40588448382, 0.0761871053652
out.cit-HepTh_5k24May17-0614, 1.43831337952, 0.0863577228321
out.cit-HepTh_5k24May17-0614, 1.4361381916, 0.0862775159098
out.cit-HepTh_5k24May17-0614, 1.43025892828, 0.0859836270727
out.cit-HepTh_5k24May17-0614, 1.40904961145, 0.0821501955979
out.cit-HepTh_5k24May17-0614, 1.39789573965, 0.0833520662315
out.cit-HepTh_5k24May17-0614, 1.57579824246, 0.0969447895699
out.cit-HepTh_5k24May17-0614, 1.50197242423, 0.0929029743524
out.cit-HepTh_5k24May17-0614, 1.485169274, 0.086027609461
out.cit-HepTh_5k24May17-0614, 1.52427383987, 0.0896680148762
out.cit-HepTh_5k24May17-0614, 1.48435289751, 0.0783027033957
out.cit-HepTh_5k24May17-0614, 1.50403157168, 0.0824201067793
out.cit-HepTh_5k24May17-0614, 1.41101752053, 0.0799224433436
out.cit-HepTh_5k24May17-0614, 1.27267249417, 0.0885171111935
out.cit-HepTh_5k24May17-0614, 1.44957346147, 0.0795759682562
out.cit-HepTh_5k24May17-0614, 1.44310351841, 0.0343715268578
out.cit-HepTh_5k24May17-0614, 1.43520780276, 0.0548535589704
out.cit-HepTh_5k24May17-0614, 1.52277782622, 0.0388430774645
out.cit-HepTh_5k24May17-0614, 1.50134144387, 0.0833197127916
out.cit-HepTh_5k24May17-0614, 1.27316235144, 0.067798356806
out.cit-HepTh_5k24May17-0614, 1.50775626862, 0.0915425220654
out.cit-HepTh_5k24May17-0614, 1.28169070963, 0.0636772538683
out.cit-HepTh_5k24May17-0614, 1.29612743643, 0.0687080955226
out.cit-HepTh_5k24May17-0614, 1.33544031379, 0.0554566790952
out.cit-HepTh_5k24May17-0614, 1.5787391012, 0.0987243307552
out.cit-HepTh_5k24May17-0614, 1.50000209208, 0.0782459547354
out.cit-HepTh_5k24May17-0614, 1.3889738906, 0.0805066616076
out.cit-HepTh_5k24May17-0614, 1.33735008921, 0.0969671085842
out.cit-HepTh_5k24May17-0614, 1.24820181163, 0.0875629822183
out.cit-HepTh_5k24May17-0614, 1.44319008439, 0.0334535104418
out.cit-HepTh_5k24May17-0614, 1.37564452158, 0.0831948508683
out.cit-HepTh_5k24May17-0614, 1.42984313126, 0.0332846358023
out.cit-HepTh_5k24May17-0614, 1.47536587473, 0.093205358209
out.cit-HepTh_5k24May17-0614, 1.442958773, 0.0686304701635
